Time	 FAIRTEN1	 FAIRTEN2	 ANCHTEN1	 CON2PX	 CON2PY	 CON2FZ	 
(s)	 (N)     	 (N)     	 (N)     	 (m)     	 (m)     	 (N)     	 
147.68	 650101	 1.10615e+006	 478365	 -426.94	 739.47	 -15766.2	 
147.7	 653087	 1.10449e+006	 478371	 -426.94	 739.47	 -15766.2	 
147.72	 653710	 1.10414e+006	 478381	 -426.94	 739.47	 -15766.2	 
147.71	 650133	 1.10611e+006	 478384	 -426.94	 739.47	 -15766.2	 
147.73	 653081	 1.10446e+006	 478390	 -426.94	 739.47	 -15766.2	 
147.75	 653707	 1.10412e+006	 478399	 -426.94	 739.47	 -15766.2	 
147.74	 650160	 1.10608e+006	 478401	 -426.94	 739.47	 -15766.2	 
147.76	 653095	 1.10445e+006	 478406	 -426.94	 739.47	 -15766.2	 
147.78	 653707	 1.1041e+006	 478413	 -426.94	 739.47	 -15766.2	 
147.77	 650171	 1.10603e+006	 478416	 -426.94	 739.47	 -15766.2	 
147.79	 653093	 1.10442e+006	 478420	 -426.94	 739.47	 -15766.2	 
147.81	 653704	 1.10408e+006	 478426	 -426.94	 739.47	 -15766.2	 
147.8	 650217	 1.10601e+006	 478428	 -426.94	 739.47	 -15766.2	 
147.82	 653091	 1.10439e+006	 478433	 -426.94	 739.47	 -15766.2	 
147.84	 653701	 1.10406e+006	 478440	 -426.94	 739.47	 -15766.2	 
147.83	 650246	 1.10597e+006	 478442	 -426.94	 739.47	 -15766.3	 
147.85	 653107	 1.10438e+006	 478447	 -426.94	 739.47	 -15766.3	 
147.87	 653691	 1.10403e+006	 478454	 -426.94	 739.47	 -15766.3	 
147.86	 650270	 1.10593e+006	 478457	 -426.94	 739.47	 -15766.3	 
147.88	 653110	 1.10435e+006	 478461	 -426.94	 739.47	 -15766.3	 
147.9	 653695	 1.10401e+006	 478468	 -426.94	 739.47	 -15766.3	 
147.89	 650303	 1.10589e+006	 478471	 -426.94	 739.47	 -15766.3	 
147.91	 653104	 1.10432e+006	 478475	 -426.94	 739.47	 -15766.3	 
147.93	 653699	 1.10399e+006	 478481	 -426.94	 739.47	 -15766.3	 
147.92	 650334	 1.10585e+006	 478483	 -426.94	 739.47	 -15766.3	 
147.94	 653109	 1.10429e+006	 478487	 -426.94	 739.47	 -15766.3	 
147.96	 653697	 1.10397e+006	 478493	 -426.94	 739.47	 -15766.3	 
147.95	 650348	 1.1058e+006	 478495	 -426.94	 739.47	 -15766.3	 
147.97	 653116	 1.10427e+006	 478499	 -426.94	 739.47	 -15766.3	 
147.99	 653688	 1.10394e+006	 478504	 -426.94	 739.47	 -15766.3	 
147.98	 650388	 1.10577e+006	 478506	 -426.94	 739.47	 -15766.3	 
148	 653114	 1.10424e+006	 478510	 -426.94	 739.47	 -15766.3	 
148.02	 653690	 1.10392e+006	 478515	 -426.94	 739.47	 -15766.3	 
148.01	 650399	 1.10572e+006	 478517	 -426.94	 739.47	 -15766.3	 
148.03	 653120	 1.10421e+006	 478521	 -426.94	 739.47	 -15766.3	 
148.05	 653682	 1.10389e+006	 478528	 -426.94	 739.47	 -15766.3	 
148.04	 650445	 1.10568e+006	 478530	 -426.94	 739.47	 -15766.3	 
148.06	 653119	 1.10418e+006	 478535	 -426.94	 739.47	 -15766.3	 
148.08	 653685	 1.10387e+006	 478542	 -426.94	 739.47	 -15766.3	 
148.07	 650457	 1.10563e+006	 478545	 -426.94	 739.47	 -15766.3	 
148.09	 653116	 1.10415e+006	 478550	 -426.94	 739.47	 -15766.3	 
148.11	 653681	 1.10384e+006	 478558	 -426.94	 739.47	 -15766.4	 
148.1	 650487	 1.10559e+006	 478561	 -426.94	 739.47	 -15766.4	 
148.12	 653119	 1.10412e+006	 478566	 -426.94	 739.47	 -15766.4	 
148.14	 653678	 1.10382e+006	 478574	 -426.94	 739.47	 -15766.4	 
148.13	 650513	 1.10554e+006	 478576	 -426.94	 739.47	 -15766.4	 
148.15	 653131	 1.1041e+006	 478581	 -426.94	 739.47	 -15766.4	 
148.17	 653670	 1.10379e+006	 478588	 -426.94	 739.47	 -15766.4	 
148.16	 650540	 1.1055e+006	 478591	 -426.94	 739.47	 -15766.4	 
148.18	 653122	 1.10406e+006	 478596	 -426.94	 739.47	 -15766.4	 
148.2	 653671	 1.10376e+006	 478603	 -426.94	 739.47	 -15766.4	 
148.19	 650568	 1.10545e+006	 478606	 -426.94	 739.47	 -15766.4	 
148.21	 653125	 1.10403e+006	 478611	 -426.94	 739.47	 -15766.4	 
148.23	 653669	 1.10374e+006	 478618	 -426.94	 739.47	 -15766.4	 
148.22	 650598	 1.10541e+006	 478621	 -426.94	 739.47	 -15766.4	 
148.24	 653129	 1.104e+006	 478626	 -426.94	 739.47	 -15766.4	 
148.26	 653661	 1.10371e+006	 478633	 -426.94	 739.47	 -15766.4	 
148.25	 650641	 1.10538e+006	 478635	 -426.94	 739.47	 -15766.4	 
148.27	 653138	 1.10398e+006	 478641	 -426.94	 739.47	 -15766.4	 
148.29	 653661	 1.10369e+006	 478648	 -426.94	 739.47	 -15766.4	 
148.28	 650641	 1.10531e+006	 478651	 -426.94	 739.47	 -15766.4	 
148.3	 653132	 1.10394e+006	 478656	 -426.94	 739.47	 -15766.4	 
148.32	 653666	 1.10367e+006	 478664	 -426.94	 739.47	 -15766.4	 
148.31	 650690	 1.10528e+006	 478666	 -426.94	 739.47	 -15766.4	 
148.33	 653145	 1.10393e+006	 478671	 -426.94	 739.47	 -15766.4	 
148.35	 653661	 1.10364e+006	 478679	 -426.94	 739.47	 -15766.4	 
148.34	 650720	 1.10524e+006	 478682	 -426.94	 739.47	 -15766.4	 
148.36	 653150	 1.1039e+006	 478687	 -426.94	 739.47	 -15766.4	 
148.38	 653660	 1.10362e+006	 478695	 -426.94	 739.47	 -15766.4	 
148.37	 650770	 1.10522e+006	 478697	 -426.94	 739.47	 -15766.4	 
148.39	 653162	 1.10388e+006	 478702	 -426.94	 739.47	 -15766.4	 
148.41	 653662	 1.1036e+006	 478710	 -426.94	 739.47	 -15766.5	 
148.4	 650785	 1.10516e+006	 478712	 -426.94	 739.47	 -15766.5	 
148.42	 653160	 1.10385e+006	 478717	 -426.94	 739.47	 -15766.5	 
148.44	 653660	 1.10358e+006	 478725	 -426.94	 739.47	 -15766.5	 
148.43	 650817	 1.10512e+006	 478727	 -426.94	 739.47	 -15766.5	 
148.45	 653165	 1.10383e+006	 478732	 -426.94	 739.47	 -15766.5	 
148.47	 653660	 1.10357e+006	 478740	 -426.94	 739.47	 -15766.5	 
148.46	 650847	 1.10509e+006	 478743	 -426.94	 739.47	 -15766.5	 
148.48	 653172	 1.10381e+006	 478748	 -426.94	 739.47	 -15766.5	 
148.5	 653660	 1.10355e+006	 478757	 -426.94	 739.47	 -15766.5	 
148.49	 650878	 1.10505e+006	 478761	 -426.94	 739.47	 -15766.5	 
148.51	 653176	 1.10379e+006	 478767	 -426.94	 739.47	 -15766.5	 
148.53	 653659	 1.10353e+006	 478777	 -426.94	 739.47	 -15766.5	 
148.52	 650909	 1.10502e+006	 478781	 -426.94	 739.47	 -15766.5	 
148.54	 653182	 1.10377e+006	 478787	 -426.94	 739.47	 -15766.5	 
148.56	 653658	 1.10352e+006	 478797	 -426.94	 739.47	 -15766.5	 
148.55	 650940	 1.10498e+006	 478801	 -426.94	 739.47	 -15766.5	 
148.57	 653185	 1.10376e+006	 478807	 -426.94	 739.47	 -15766.5	 
148.59	 653657	 1.1035e+006	 478816	 -426.94	 739.47	 -15766.5	 
148.58	 650969	 1.10495e+006	 478819	 -426.94	 739.47	 -15766.5	 
148.6	 653189	 1.10374e+006	 478824	 -426.94	 739.47	 -15766.5	 
148.62	 653655	 1.10349e+006	 478833	 -426.94	 739.47	 -15766.5	 
148.61	 651000	 1.10492e+006	 478835	 -426.94	 739.47	 -15766.5	 
148.63	 653192	 1.10373e+006	 478841	 -426.94	 739.47	 -15766.5	 
148.65	 653653	 1.10348e+006	 478849	 -426.94	 739.47	 -15766.5	 
148.64	 651031	 1.10489e+006	 478852	 -426.94	 739.47	 -15766.5	 
148.66	 653197	 1.10371e+006	 478857	 -426.94	 739.47	 -15766.5	 
148.68	 653652	 1.10348e+006	 478866	 -426.94	 739.47	 -15766.5	 
148.67	 651062	 1.10486e+006	 478869	 -426.94	 739.47	 -15766.5	 
148.69	 653202	 1.1037e+006	 478874	 -426.94	 739.47	 -15766.5	 
148.71	 653647	 1.10347e+006	 478883	 -426.94	 739.47	 -15766.5	 
148.7	 651090	 1.10484e+006	 478886	 -426.94	 739.47	 -15766.5	 
148.72	 653207	 1.1037e+006	 478891	 -426.94	 739.47	 -15766.5	 
148.74	 653652	 1.10347e+006	 478899	 -426.94	 739.47	 -15766.5	 
148.73	 651128	 1.10482e+006	 478902	 -426.94	 739.47	 -15766.6	 
148.75	 653214	 1.10369e+006	 478907	 -426.94	 739.47	 -15766.6	 
148.77	 653652	 1.10347e+006	 478915	 -426.94	 739.47	 -15766.6	 
148.76	 651159	 1.1048e+006	 478918	 -426.94	 739.47	 -15766.6	 
148.78	 653207	 1.10368e+006	 478923	 -426.94	 739.47	 -15766.6	 
148.8	 653650	 1.10346e+006	 478931	 -426.94	 739.47	 -15766.6	 
148.79	 651189	 1.10478e+006	 478933	 -426.94	 739.47	 -15766.6	 
148.81	 653223	 1.10369e+006	 478938	 -426.94	 739.47	 -15766.6	 
148.83	 653649	 1.10347e+006	 478945	 -426.94	 739.47	 -15766.6	 
148.82	 651202	 1.10475e+006	 478947	 -426.94	 739.47	 -15766.6	 
148.84	 653211	 1.10367e+006	 478952	 -426.94	 739.47	 -15766.6	 
148.86	 653645	 1.10347e+006	 478958	 -426.94	 739.47	 -15766.6	 
148.85	 651247	 1.10474e+006	 478960	 -426.94	 739.47	 -15766.6	 
148.87	 653229	 1.10368e+006	 478965	 -426.94	 739.47	 -15766.6	 
148.89	 653639	 1.10347e+006	 478972	 -426.94	 739.47	 -15766.6	 
148.88	 651275	 1.10472e+006	 478975	 -426.94	 739.47	 -15766.6	 
148.9	 653232	 1.10368e+006	 478980	 -426.94	 739.47	 -15766.6	 
148.92	 653642	 1.10348e+006	 478987	 -426.94	 739.47	 -15766.6	 
148.91	 651291	 1.1047e+006	 478990	 -426.94	 739.47	 -15766.6	 
148.93	 653229	 1.10368e+006	 478995	 -426.94	 739.47	 -15766.6	 
148.95	 653638	 1.10348e+006	 479002	 -426.94	 739.47	 -15766.6	 
148.94	 651317	 1.10469e+006	 479004	 -426.94	 739.47	 -15766.6	 
148.96	 653232	 1.10368e+006	 479008	 -426.94	 739.47	 -15766.6	 
148.98	 653634	 1.10349e+006	 479014	 -426.94	 739.47	 -15766.6	 
148.97	 651363	 1.10469e+006	 479016	 -426.94	 739.47	 -15766.6	 
148.99	 653229	 1.10368e+006	 479020	 -426.94	 739.47	 -15766.6	 
149.01	 653629	 1.10349e+006	 479026	 -426.94	 739.47	 -15766.6	 
149	 651390	 1.10468e+006	 479028	 -426.94	 739.47	 -15766.6	 
149.02	 653230	 1.10369e+006	 479032	 -426.94	 739.47	 -15766.6	 
149.04	 653624	 1.1035e+006	 479038	 -426.94	 739.47	 -15766.6	 
149.03	 651417	 1.10467e+006	 479041	 -426.94	 739.47	 -15766.6	 
149.05	 653231	 1.10369e+006	 479045	 -426.94	 739.47	 -15766.6	 
149.07	 653619	 1.10351e+006	 479053	 -426.94	 739.47	 -15766.6	 
149.06	 651424	 1.10465e+006	 479055	 -426.94	 739.47	 -15766.6	 
149.08	 653236	 1.1037e+006	 479060	 -426.94	 739.47	 -15766.6	 
149.1	 653614	 1.10352e+006	 479067	 -426.94	 739.47	 -15766.6	 
